527|2|one ball will drop from a certain height . the height it will reach after rebounding from the floor is 50 percent of the previous height . the total travel is 150 cm when it touches the floor on third time . what is the value of the original height ?|60 cm|90 cm|100 cm|120 cm|90 cm
528|2|a furniture manufacturer has two machines , but only one can be used at a time . machine w is utilized during the first shift and machine b during the second shift , while both work half of the third shift . if machine w can do the job in 12 days working two shifts and machine b can do the job in 15 days working two shifts , how many days will it take to do the job with the current work schedule ?|14|13|11|9|13
529|2|what will be the remainder when 17 ^ 200 is divided by 18 ?|3|8|5|1|8
530|2|how many seconds will a train 100 meters long take to cross a bridge 130 meters long if the speed of the train is 36 kmph ?|26|72|25|23|72
531|2|a is two years older than b who is twice as old as c . if the total ages of a , b and c be 27 . what is the age of b ?|12 years|10 years|8 years|14 years|10 years
532|2|a certain debt will be paid in 52 installments from january 1 to december 31 of a certain year . each of the first 22 payments is to be $ 410 ; each of the remaining payments is to be $ 65 more than each of the first 22 payments . what is the average ( arithmetic mean ) payment that will be made on the debt for the year ?|447.5|450|465|468|450
533|2|a number when divided by a certain divisor left remainder 241 , when twice the number was divided by the same divisor , the remainder was 102 . find the divisor ?|370|365|380|456|365
534|2|s is a positive integer and multiple of 2 ; p = 4 ^ s , what is the remainder when p is divided by 10 ?|10|6|4|0|6
535|2|if the sum of two numbers is 22 and the sum of their squares is 386 , then the product of the numbers is|40|49|80|88|49
536|2|if m is an integer such that ( - 2 ) ^ 2 m = 2 ^ ( 15 - m ) then m = ?|1|2|3|5|2
537|2|the ratio between the length and the breadth of a rectangular park is 3 : 4 . if a man cycling along the boundary of the park at the speed of 15 km / hr completes one round in 10 min , then the area of the park ( in sq . m ) is ?|244907.04 m|244000 m|244900 m|400000 m|244000 m
538|2|$ 378 is divided among a , b , and c so that a receives half as much as b , and b receives half as much as c . how much money is c ' s share ?|$ 200|$ 208|$ 216|$ 224|$ 208
539|2|a customer bought a product at the shop . however , the shopkeeper increased the price of the product by 20 % so that the customer could not buy the required amount of the product . the customer managed to buy only 80 % of the required amount . what is the difference in the amount of money that the customer paid for the second purchase compared to the first purchase ?|10 %|8 %|6 %|4 %|8 %
540|2|there is a lot of speculation that the economy of a country depends on how fast people spend their money in addition to how much they save . auggie was very curious to test this theory . auggie spent all of his money in 5 stores . in each store , he spent rs . 4 more than one - half of what he had when he went in . how many rupees did auggie have when he entered the first store ?|248|120|252|250|120
541|2|an artist wishes to paint a circular region on a square poster that is 2.4 feet on a side . if the area of the circular region is to be 1 / 2 the area of the poster , what must be the radius of the circular region in feet ?|1 / pi|sqrt ( 2.88 / pi )|1|2 / sqrt ( pi )|sqrt ( 2.88 / pi )
542|2|3 people are planning to share equally the cost of a rental car . if one person withdraws from the arrangement and the others share equally the entire cost of the car , then the share of each of the remaining persons increased by :|1 / 2|2 / 7|3 / 2|4 / 7|2 / 7
543|2|two trains 200 m and 150 m long are running on parallel rails at the rate of 40 kmph and 45 kmph respectively . in how much time will they cross each other , if they are running in the same direction ?|72 sec|132 sec|192 sec|252 sec|132 sec
544|2|a dealer purchases 15 articles for rs . 25 and sells 12 articles for rs . 35 . find the profit percentage ?|80 %|50 %|75 %|40 %|50 %
545|2|how many 1 / 8 s are there in 37 1 / 2 ?|300|400|500|600|400
546|2|pipe p can drain the liquid from a tank in 2 / 4 the time that it takes pipe q to drain it and in 2 / 3 the time that it takes pipe r to do it . if all 3 pipes operating simultaneously but independently are used to drain liquid from the tank , then pipe q drains what portion of the liquid from the tank ?|3 / 13|8 / 23|3 / 8|17 / 29|8 / 23
547|2|in triangle pqr , the angle q = 90 degree , pq = 5 cm , qr = 8 cm . x is a variable point on pq . the line through x parallel to qr , intersects pr at y and the line through y , parallel to pq , intersects qr at z . find the least possible length of xz|3.6 cm|2.4 cm|4.0 cm|2.16 cm|2.4 cm
548|2|the average runs of a cricket player of 10 innings was 20 . how many runs must he make in his next innings so as to increase his average of runs by 4 ?|22|77|64|19|77
549|2|how long does a train 125 m long running at the speed of 78 km / hr takes to cross a bridge 125 m length ?|12.7 sec|10.1 sec|11.5 sec|12.1 sec|10.1 sec
550|2|ele , the circus elephant , is currently 3 times older than lyn , the circus lion . in 15 years from now , lyn the circus lion will be exactly half as old as ele , the circus elephant . how old is ele today ?|40|48|43|45|48
551|2|a man is 30 years older than his son . in two years , his age will be twice the age of his son . the present age of this son is|28 years|22 years|23 years|24 years|22 years
552|2|the length of the bridge , which a train 110 meters long and travelling at 45 km / hr can cross in 30 seconds , is :|265|244|245|238|244
553|2|cole drove from home to work at an average speed of 60 kmh . he then returned home at an average speed of 100 kmh . if the round trip took a total of 2 hours , how many minutes did it take cole to drive to work ?|66|70|72|75|70
554|2|if the radius of a circle is decreased 50 % , what happens to the area ?|10 % decrease|20 % decrease|75 % decrease|40 % decrease|20 % decrease
555|2|sakshi can do a piece of work in 30 days . tanya is 25 % more efficient than sakshi . the number of days taken by tanya to do the same piece of work :|15|16|14|25|16
556|2|what is the greatest prime factor of 3 ^ 8 - 1 ?|29|31|37|41|31
557|2|calculate the ratio between x and y if 90 % of x equal to 60 % of y ?|1 : 2|3 : 5|3 : 2|3 : 4|3 : 5
558|2|a train 1200 m long is running at a speed of 78 km / hr . if it crosses a tunnel in 1 min , then the length of the tunnel is ?|2898|277|500|100|277
559|2|the average of first five prime numbers greater than 5 is ?|13.4|12.26|12.3|32.8|12.26
560|2|a right circular cone is exactly fitted inside a cube in such away that the edges of the base of the cone are touching the edges of one of the faces of the cube and the vertex is on the opposite face of the cube . if the volume of the cube is 343 cc , what approximately is the volume of the cone ?|['80 cc'|'90 cc'|'110 cc'|'105 cc'|'90 cc'
561|2|if the given two numbers are respectively 7 % and 28 % of a third number , then what percentage is the first of the second ?|20 %|25 %|18 %|30 %|25 %
562|2|a pupil ' s marks were wrongly entered as 83 instead of 53 . due to the average marks for the class got increased by half . the number of pupils in the class is ?|18|82|60|27|82
563|2|the area of a rhombus is equal to the area of a rectangle whose length is 20 cm and the breadth is 10 cm . if one of the diagonals is 32 cm what is the length of other diagonal ?|['10'|'12.5'|'15'|'16'|'12.5'
564|2|if the simple interest on a certain amount in at 4 % rate 5 years amounted to rs . 2160 less than the principal . what was the principal ?|1500|2500|2700|3200|2500
565|2|a salesman commission is 5 % on all sales upto $ 10000 and 4 % on all sales exceeding this . he remits $ 31100 to his parent company after deducting his commission . find the total sales ?|$ 30000|$ 32500|$ 35120|$ 41520|$ 32500
566|2|how much 60 % of 50 is greater than 34 % of 30 ?|18|19.8|11|17|19.8
567|2|a man can row 5 kmph in still water . when the river is running at 2 kmph , it takes him 1 hour to row to a place and black . what is the total distance traveled by the man ?|5.75|5.7|5.76|4.2|5.7
568|2|how long does a truck of 200 m long traveling at 60 kmph takes to cross a bridge of 180 m in length ?|36.7|26.8|22.8|21.1|26.8
569|2|difference between the length & breadth of a rectangle is 10 m . if its perimeter is 206 m , then its area is ?|['2400 m ^ 2'|'1500 m ^ 2'|'2520 m ^ 2'|'1200 m ^ 2'|'1500 m ^ 2'
570|2|1370 , 1320 , x , - 180 , - 6430|1070|6530|6630|6730|6530
571|2|machine x takes 50 hours longer than machine y to produce 1080 widgets . machine y produces 20 percent more widgets in an hour than machine x does in an hour . how many widgets per hour does machine x produce|100|3.6|25|11|3.6
572|2|for any positive number x , the function [ x ] denotes the greatest integer less than or equal to x . for example , [ 1 ] = 1 , [ 1.367 ] = 1 and [ 1.999 ] = 1 . if k is a positive integer such that k ^ 2 is divisible by 45 and 80 , what is the units digit of k ^ 3 / 4000 ?|0|1|27|54|1
573|2|if p / q = 3 / 7 , then 2 p + q = ?|12|14|13|15|14
574|2|in a box of 9 pens , a total of 2 are defective . if a customer buys 2 pens selected at random from the box , what is the probability that neither pen will be defective ?|4 / 7|5 / 9|6 / 11|7 / 12|5 / 9
575|2|sum of two numbers is 63 . their difference is 1 / 8 of their sum . their l . c . m is|231|153|351|345|153
576|2|if 36 men can do a piece of work in 25 hours , in how mwny hours will 15 men do it ?|22|38|60|88|38
577|2|the population of a town increased from 1 , 75,000 to 2 , 62,500 in a decade . the average percent increase of population per year is :|1 %|2 %|3 %|5 %|2 %
578|2|last year the price range ( per kg ) for 100 varieties of apples in wholesale market was $ 100 . if the prices of each of the 100 varieties increased by 10 percent this year over what it was last year , what is the range of the wholesale prices of the 1000 varieties of apples this year ?|$ 50|$ 100|$ 110|$ 600|$ 100
579|2|the percentage profit earned by selling an article for rs . 1920 is equal to the percentage loss incurred by selling the same article for rs . 1280 . at what price should the article be sold to make 25 % profit ?|rs . 2000|rs . 2200|rs . 2400|data inadequate|rs . 2200
580|2|the tailor has a 10 meter long piece of fabric for which to sew a ball room dress . she has to cuts this fabric into strips of 200 centimeters each . how long will it take the tailor to complete this tasks if each 200 centimeter took 5 minutes to cut ?|150|200|188|245|200
581|2|find 60 / 42 * 4|14.7653|0.5897|3.6974|0.3571|0.5897
582|2|find the average of all prime numbers between 30 and 50 ?|18.9|19.8|39.8|29.8|19.8
583|2|in an election between two candidates a and b , the number of valid votes received by a exceeds those received by b by 15 % of the total number of votes polled . if 20 % of the votes polled were invalid and a total of 4720 votes were polled , then how many valid votes did b get ?|1534|2999|2834|2777|2999
584|2|if $ 1088 are divided between worker a and worker b in the ratio 5 : 11 , what is the share that worker b will get ?|62.45 %|64.55 %|66.65 %|68.75 %|64.55 %
585|2|operation # is defined as : a # b = 4 a ^ 2 + 4 b ^ 2 + 8 ab for all non - negative integers . what is the value of ( a + b ) + 4 , when a # b = 100 ?|5|9|10|13|9
586|2|the length of a room is 5.5 m and width is 3.75 m . what is the cost of paying the floor by slabs at the rate of $ 500 per sq . metre .|$ 10312.50|$ 13512.50|$ 16512.50|$ 14512.50|$ 13512.50
587|2|a rectangular field is to be fenced on three sides leaving a side of 20 feet uncovered . if the area of the field is 10 sq . feet , how many feet of fencing will be required ?|34|40|68|21|40
588|2|each of 3 investments has a 20 % of becoming worthless within a year of purchase , independently of what happens to the other two investments . if simone invests an equal sum k in each of these 3 investments on january 1 , the approximate chance that by the end of the year , she loses no more than 1 / 3 of her original investment is|90 %|80 %|70 %|60 %|80 %
589|2|how many positive integers less than 250 are multiple of 4 but not multiples of 6 ?|20|31|42|53|31
590|2|a ferry can transport 50 tons of vehicles . automobiles range in weight from 1,600 to 3,200 pounds . what is the greatest number of automobiles that can be loaded onto the ferry ?|23|41|48|62|41
591|2|what is the ratio between perimeters of two squares one having 8 times the diagonal then the other ?|3 : 6|3 : 3|3 : 8|8 : 1|3 : 3
592|2|a bank pays interest to its customers on the last day of the year . the interest paid to a customer is calculated as 10 % of the average monthly balance maintained by the customer . john is a customer at the bank . on the last day , when the interest was accumulated into his account , his bank balance doubled to $ 5080 . what is the average monthly balance maintained by john in his account during the year ?|2840|5680|6840|25400|5680
593|2|a bus 75 m long is running with a speed of 21 km / hr . in what time will it pass a woman who is walking at 3 km / hr in the direction opposite to that in which the bus is going ?|5.75|7.62|11.25|4.25|7.62
594|2|what is the largest power of 3 contained in 200 !|88|48|66|97|48
595|2|reeya obtained 40 , 60 , 70 , 80 and 80 out of 100 in different subjects , what will be the average|66|75|80|85|75
596|2|the distance from city a to city b is 100 miles . while driving from city a to city b , bob drives at a constant speed of 40 miles per hour . alice leaves city a 30 minutes after bob . what is the minimum constant speed in miles per hour that alice must exceed in order to arrive in city b before bob ?|45|48|50|52|48
597|2|on a certain day , orangeade was made by mixing a certain amount of orange juice with an equal amount of water . on the next day , orangeade was made by mixing the same amount of orange juice with thrice the amount of water . on both days , all the orangeade that was made was sold . if the revenue from selling the orangeade was the same for both days and if the orangeade was sold at $ 0.60 per glass on the first day , what was the price per glass on the second day ?|$ 015|$ 0.20|$ 0.30|$ 0.40|$ 0.20
598|2|8597 - ? = 7429 - 4358|3567|6424|6835|5526|6424
599|2|when positive integer k is divided by 5 , the remainder is 2 . when k is divided by 6 , the remainder is 5 . if k is less than 24 , what is the remainder when k is divided by 7 ?|2|5|6|3|5
600|2|how long does a train 110 m long running at the speed of 72 km / hr takes to cross a bridge 132 m length ?|12.6|12.0|12.1|12.3|12.0
601|2|a train covers a distance of 12 km in 10 min . if it takes 6 sec to pass a telegraph post , then the length of the train is ?|298|288|120|776|288
602|2|mary ' s income is 60 % more than tim ' s income and tim ' s income is 60 % less than juan ' s income . what % of juan ' s income is mary ' s income .|124 %|b . 120 %|64 %|80 %|b . 120 %
603|2|pipe a can fill the tank in 30 minutes and pipe b can empty the tank in 90 minutes . how long it will take to fill the tank if both pipes are operating together ?|30|35|40|45|35
604|2|an electric pump can fill a tank in 4 hours . because of a leak in the tank , it took 8 hours to fill the tank . if the tank is full , how much time will the leak take to empty it ?|10 hours|12 hours|8 hours|5 hours|12 hours
605|2|sari and ken climb up a mountain . at night , they camp together . on the day they are supposed to reach the summit , sari wakes up at 07 : 00 and starts climbing at a constant pace . ken starts climbing only at 09 : 00 , when sari is already 700 meters ahead of him . nevertheless , ken climbs at a constant pace of 500 meters per hour , and reaches the summit before sari . if sari is 50 meters behind ken when he reaches the summit , at what time did ken reach the summit ?|13 : 00|13 : 30|14 : 00|15 : 00|13 : 30
606|2|if 3 girls can do 3 times of a particular work in 3 days , then , 7 girls can do 7 times of that work in|1 1 / 5 days|2 days|2 1 / 5 days|3 days|2 days
607|2|a sum fetched a total simple interest of 4043.25 at the rate of 9 % . p . a . in 5 years . what is the sum ?|5768|8985|2345|6474|8985
608|2|when 52416 is divided by 312 , the quotient is 168 . what will be the quotient when 52.416 is divided by 0.68 ?|5|6|4|3|6
609|2|arun is travelling on his cycle and has calculated to reach point a at 2 pm if he travels at 10 kmph . he will reach there at 12 noon if he travels at 15 kmph . at what speed must he travel to reach a at 1 pm ?|8 kmph|12 kmph|10 kmph|14 kmph|12 kmph
610|2|rs . 600 amounts to rs . 900 in 3 years at simple interest . if the interest is increased by 4 % , it would amount to how much ?|672|246|258|856|246
611|2|the radius of a wheel is 22.4 cm . what is the distance covered by the wheel in making 600 resolutions .|843.03 m|844.03 m|845.03 m|846.03 m|844.03 m
612|2|find the least number which when divided by 26 , 36 and 46 leaves the remainders 12 , 22 and 32 respectively .|10570|10750|17050|10075|10750
613|2|a 1 k . m . long wire is held by n poles . if one pole is removed , the length of the gap becomes 12 / 3 m . what is the number of poles initially ?|500|501|502|503|501
614|2|a certain deep blue paint contains 45 percent blue pigment and 55 percent red pigment by weight . a certain green paint contains 35 percent blue pigment and 65 percent yellow pigment . when these paints are mixed to produce a brown paint , the brown paint contains 40 percent blue pigment . if the brown paint weighs 10 grams , then the red pigment contributes how many grams of that weight ?|1.5|2.5|3.5|2.75|2.5
615|2|p and q started a business investing rs . 48,000 and rs . 24,000 respectively . in what ratio the profit earned after 2 years be divided between p and q respectively ?|2 : 6|2 : 3|2 : 1|17 : 9|2 : 3
616|2|the least number which must be subtracted from 6709 to make it exactly divisible by 9 is :|2|3|4|5|3
617|2|if 60 % of 3 / 5 of a number is 18 , then the number is ?|80|100|75|50|100
618|2|a driver just filled the car ' s gas tank with 18 liters of gasohol , a mixture consisting of 5 % ethanol and 95 % gasoline . if the car runs best on a mixture consisting of 10 % ethanol and 90 % gasoline , how many liters of ethanol must be added into the gas tank for the car to achieve optimum performance ?|1|1.5|1.8|2.4|1.5
619|2|in covering a distance of 30 km , arun takes 22 hours more than anil . if arun doubles his speed , then he would take 1 hour less than anil . what is arun ' s speed ?|8 kmph|5 kmph|4 kmph|7 kmph|5 kmph
620|2|in the new budget the price of wheat rose by 8 % . by how much percent must a person reduce his consumption so that his expenditure on it does not increase ?|7.5 %|7.41 %|10.9 %|12.6 %|7.41 %
621|2|three numbers are in the ratio 5 : 4 : 3 and their average is 360 . the largest number is :|30|450|27|21|450
622|2|a , b and c started a business with a total investment of rs . 72000 . a invests rs . 6000 more than b and b invests rs . 3000 less than c . if the total profit at the end of a year is rs . 8640 , find a ' s share .|rs . 3240|rs . 2520|rs . 2880|rs . 3360|rs . 2520
623|2|a certain list consists of 21 different numbers . if n is in the list and n is 4 times the average ( arithmetic mean ) of the other 20 numbers in the list , then n is what fraction e of the sum of the 21 numbers in the list ?|1 / 20|1 / 6|1 / 5|4 / 21|1 / 6
624|2|( 4300331 ) - ? = 2535618|1865113|1775123|1764713|1675123|1775123
625|2|the simple form of the ratio 4 / 3 : 4 / 5 is ?|10 : 6|10 : 3|15 : 3|5 : 3|10 : 3
626|2|the s . i . on a certain sum of money for 5 years at 6 % per annum is half the c . i . on rs . 3000 for 2 years at 15 % per annum . the sum placed on s . i . is ?|1525.2|1256.3|1612.5|1548.5|1256.3
627|2|if a and b are positive integers , and a = 20 b - 15 , the greatest common divisor of a and b can not be|1|3|18|15|3
628|2|the radius of the two circular fields is in the ratio 4 : 5 the area of the first field is what percent less than the area of the second ?|42 %|39 %|38 %|36 %|39 %
629|2|what is rate of interest if principal . amount be 400 , simple interest 80 and time 2 year .|10|12.5|25|12|12.5
630|2|if 0.20 : x : : 4 : 2 , then x is equal to|0.2|0.3|0.1|0.5|0.3
631|2|along a yard 225 metres long , 26 trees are palnted at equal distances , one tree being at each end of the yard . what is the distance between two consecutive trees|8|9|10|11|9
632|2|a retailer marks her goods in such a way that the profit made by selling 50 articles is equal to the selling price of 20 articles . what is the percentage of profit made by the retailer ?|66.67 %|33.33 %|40 %|25 %|33.33 %
633|2|a 14 meter long wire is cut into two pieces . if the longer piece is then used to form a perimeter of a square , what is the probability that the area of the square will be more than 4 if the original wire was cut at an arbitrary point ?|5 / 14|3 / 14|8 / 21|6 / 7|3 / 14
634|2|a and b began business with rs . 3000 and rs . 4000 after 8 months , a withdraws rs . 1000 and b advances rs . 1000 more . at the end of the year , their profits amounted to rs . 630 find the share of a .|240|288|277|877|288
635|2|working together , jose and jane can complete an assigned task in 10 days . however , if jose worked alone and complete half the work and then jane takes over the task and completes the second half of the task , the task will be completed in 25 days . how long will jose take to complete the task if he worked alone ? assume that jane is more efficient than jose|25 days|30 days|60 days|65 days|30 days
636|2|if the sales tax be reduced from 5 ( 1 / 3 ) % to 3 ( 1 / 2 ) % , then what difference does it make to a person who purchases a bag with marked price of rs . 5000 ?|rs . 156.66|rs . 111.23|rs . 120.66|rs . 91.66|rs . 111.23
637|2|two cars are traveling in the same direction along the same route . the red car travels at a constant speed of 20 miles per hour , and the black car is traveling at a constant speed of 50 miles per hour . if the red car is 20 miles ahead of the black car , how many hours will it take the black car to overtake the red car ?|0.1|0.6|1|1.5|0.6
638|2|how many internal diagonals does a pentagon ( five sided polygon ) have ?|5|8|9|10|8
639|2|the ratio of the length and the width of a rectangle is 4 : 3 and the area of the rectangle is 5808 sq cm . what is the ratio of the width and the area of the rectangle ?|1 : 76|1 : 80|1 : 84|1 : 88|1 : 80
640|2|a shopkeeper sells his goods at cost price but uses a faulty meter that weighs 990 grams . find the profit percent .|1.05|1.06|1.01|1.08|1.06
641|2|a basket contains 9 apples , of which 1 is spoiled and the rest are good . if we select 2 apples from the basket simultaneously and at random , what is the probability that the 2 apples selected will include the spoiled apple ?|2 / 3|2 / 5|2 / 7|2 / 9|2 / 5
642|2|a work as fast as b . if b can complete a work in 24 days independently , the number of days in which a and b can together finish the work in ?|2 days|3 days|8 days|5 days|3 days
643|2|if 2 ^ 2 n + 2 ^ 2 n + 2 ^ 2 n + 2 ^ 2 n = 4 ^ 20 , then n =|3|6|19|23|6
644|2|in a division sum , the remainder is 8 and the divisor is 6 times the quotient and is obtained by adding 3 to the thrice of the remainder . the dividend is :|110.6|129.5|130.5|86|129.5
645|2|a certain junior class has 100 students and a certain senior class has 80 students . among these students , there are 6 siblings pairs each consisting of 1 junior and 1 senior . if 1 student is to be selected at random from each class , what is the probability that the 2 students selected will be a sibling pair ?|3 / 40000|1 / 3600|9 / 2000|3 / 4000|1 / 3600
646|2|a rectangular swimming pool is 20 feet by 20 feet . a deck that has uniform width surrounds the pool . the total area of the pool and deck is 576 square feet . what is the width of the deck ?|2|3|4|5|3
647|2|10 stickers numbered 1 to 10 are placed in a bowl , mixed up thoroughly and then one sticker is drawn randomly . if it is known that the number on the drawn sticker is more than 3 , what is the probability that it is an even number ?|3 / 7|4 / 7|5 / 7|7 / 11|4 / 7
648|2|for a certain exam , a score of 58 was 2 standard deviations below mean and a score of 98 was 3 standard deviations above mean . what was the mean score w for the exam ?|74|76|78|80|76
649|2|the length of a rectangular floor is more than its breadth by 200 % . if rs . 450 is required to paint the floor at the rate of rs . 5 per sq m , then what would be the length of the floor ?|65|44|21.21|16|44
650|2|tanks a and b are each in the shape of a right circular cylinder . the interior of tank a has a height of 9 meters and a circumference of 8 meters , and the interior of tank b has a height of 8 meters and a circumference of 10 meters . the capacity of tank a is what percent of the capacity of tank b ?|72 %|80 %|100 %|120 %|80 %
651|2|two carpenters , working in the same pace , can build 2 desks in two hours and a half . how many desks can 4 carpenters build in 1 hours ?|1.6 .|3.6 .|4.2 .|5.5 .|3.6 .
652|2|220 metres long yard , 21 trees are palnted at equal distances , one tree being at each end of the yard . what is the distance between 2 consecutive trees|10|12|14|11|12
653|2|the pinedale bus line travels at an average speed of 60 km / h , and has stops every 5 minutes along its route . yahya wants to go from his house to the pinedale mall , which is 10 stops away . how far away , in kilometers , is pinedale mall away from yahya ' s house ?|20 km|30 km|40 km|50 km|30 km
654|2|43 : 34 : : 52 : ?|49|25|36|64|25
655|2|two bullet trains of equal lengths take 10 seconds and 30 seconds respectively to cross a telegraph post . if the length of each bullet train be 120 metres , in what time ( in seconds ) will they cross each other travelling in opposite direction ?|13 sec .|14 sec .|12 sec .|15 sec .|14 sec .
656|2|kathleen can paint a room in 2 hours , and anthony can paint an identical room in 7 hours . how many hours would it take kathleen and anthony to paint both rooms if they work together at their respective rates ?|28 / 9|4 / 3|15 / 8|9 / 4|4 / 3
657|2|according to a recent student poll , 4 / 6 out of 24 members of the finance club are interested in a career in investment banking . if two students are chosen at random , what is the probability that at least one of them is interested in investment banking ?|1 / 14|4 / 49|2 / 7|62 / 69|4 / 49
658|2|there are two positive numbers in the ratio 5 : 8 . if the larger number exceeds the smaller by 15 , then find the smaller number ?|25|66|88|89|66
659|2|a person spends 40 % of his salary on food , 25 % on house rent , 15 % on entertainment and 5 % on conveyance . if his savings at the end of the month is rs . 1500 , then his salary per month in rupees is :|4000|6000|8000|10000|6000
660|2|in a garden , there are yellow and green flowers which are straight and curved . if the probability of picking a green flower is 1 / 5 and picking a straight flower is 1 / 2 , then what is the probability of picking a flower which is yellow and straight|1 / 7|1 / 8|2 / 5|3 / 4|1 / 8
661|2|a reduction of 20 % in the price of salt enables a lady to obtain 2 kgs more for rs . 100 , find the original price per kg ?|12.6|12.1|12.5|12.4|12.1
662|2|in what time will a railway train 110 m long moving at the rate of 36 kmph pass a telegraph post on its way ?|6 sec|7 sec|8 sec|11 sec|7 sec
663|2|there are two groups of students in the sixth grade . there are 45 students in group a , and 55 students in group b . if , on a particular day , 20 % of the students in group a forget their homework , and 40 % of the students in group b forget their homework , then what percentage of the sixth graders forgot their homework ?|23 %|25 %|29 %|31 %|25 %
664|2|in a factory , an average of 50 tv ' s are produced per day for the fist 25 days of the months . a few workers fell ill for the next 5 days reducing the daily avg for the month to 43 sets / day . the average production per day for day last 5 days is ?|20|36|8|50|36
665|2|what is the length of the diagonal of a square whose area is 4 times of another square with diagonal as 5 v 2 cm ?|['20 v 2'|'10'|'10 v 2'|'20'|'10'
666|2|country c imposes a two - tiered tax on imported cars : the first tier imposes a tax of 12 % of the car ' s price up to a certain price level . if the car ' s price is higher than the first tier ' s level , the tax on the portion of the price that exceeds this value is 8 % . if ron imported a $ 12,000 imported car and ended up paying $ 1440 in taxes , what is the first tier ' s price level ?|$ 1600|$ 6000|$ 6050|$ 1200|$ 6000
667|2|if the average ( arithmetic mean ) of x , x + 2 , and x + 4 is 73 , what is the value of x ?|71|75|85|83|75
668|2|find the principle on a certain sum of money at 5 % per annum for 2 2 / 5 years if the amount being rs . 1904 ?|1700|2777|2889|27670|2777
669|2|the overall age of x and y is 11 year greater than the overall age of y and z . z is how many decades younger that x ?|11|15|12|17|15
670|2|the difference between the place value and the face value of 5 in the numeral 856973 is|973|6973|5994|49995|6973
671|2|aaron will jog from home at 5 miles per hour and then walk back home by the same route at 10 miles per hour . how many miles from home can aaron jog so that he spends a total of 3 hours jogging and walking ?|15|18|10|12|18
672|2|the mean of 50 observations was 36 . it was found later that an observation 47 was wrongly taken as 23 . the corrected new mean is|35.24|36.16|36.22|36.48|36.16
673|2|the length of a rectangular floor is more than its breadth by 200 % . if rs . 324 is required to paint the floor at the rate of rs . 3 per sq m , then what would be the length of the floor ?|27 m|24 m|18 m|21 m|24 m
674|2|a watch was sold at a loss of 10 % . if it was sold for rs . 182 more , there would have been a gain of 4 % . what is the cost price ?|s : 1000|s : 1067|s : 1278|s : 1300|s : 1067
675|2|a diagonal of a polygon is an segment between two non - adjacent vertices of the polygon . how many diagonals does a regular 10 - sided polygon have ?|875|35|1425|2025|35
676|2|what is 2 3 / 4 - 1 2 / 5 divided by 2 / 3 - 1 / 3 ?|17 / 36|36 / 17|7 / 6|27 / 20|36 / 17
677|2|a and b start walking towards each other at 5 am at speed of 4 kmph and 8 kmph . they were initially 36 km apart . at what time do they meet ?|8 am|6 am|7 am|10 am|6 am
678|2|a group of n students can be divided into equal groups of 4 with 1 student left over or equal groups of 7 with 3 students left over . what is the sum of the two smallest possible values of n ?|54|58|62|66|58
679|2|a train 150 m long running at 72 kmph crosses a platform in 28 sec . what is the length of the platform ?|410 m|354 m|450 m|350 m|354 m
680|2|the batting average of a particular batsman is 60 runs in 46 innings . if the difference in his highest and lowest score is 170 runs and his average excluding these two innings is 58 runs , find his highest score .|179|367|189|177|367
681|2|in town x , 64 percent of the population are employed , and 35 percent of the population are employed males . what percent of the employed people in town x are females ?|16 %|25 %|32 %|45 %|25 %
682|2|everyone shakes hands with everyone else in a room . total number of handshakes is 91 . number of persons = ?|14|12|11|15|12
683|2|__ 2 a x __ b ____ cc in the multiplication problem above , a , b , and c represent distinct digits . if the sum of a and b is equal to 4.6 , what is the value of c ?|6|5.2|4|3|5.2
684|2|country c imposes a two - tiered tax on imported cars : the first tier imposes a tax of 12 % of the car ' s price up to a certain price level . if the car ' s price is higher than the first tier ' s level , the tax on the portion of the price that exceeds this value is 9 % . if ron imported a $ 18,000 imported car and ended up paying $ 1950 in taxes , what is the first tier ' s price level ?|$ 11500|$ 11000|$ 12000|$ 12100|$ 11000
685|2|if ( 4 - x ) / ( 3 + x ) = x , what is the value of x ^ 2 + 4 x - 4 ?|- 4|- 1|0|1|- 1
686|2|in a rectangular coordinate system , what is the area of a quadrilateral whose vertices have the coordinates ( 2 , - 2 ) , ( 2 , 6 ) , ( 14 , 2 ) , ( 14 , - 5 ) ?|90|95|104|117|95
687|2|a scuba diver descends at a rate of 40 feet per minute . a diver dive from a ship to search for a lost ship at the depth of 3000 feet below the sea level . . how long will he take to reach the ship ?|70 minutes|72 minutes|75 minutes|76 minutes|72 minutes
688|2|a man , a woman and a boy can together complete a piece of work in 3 days . if a man alone can do it in 6 days and a boy alone in 18 days , how long will a woman take to complete the work ?|9 days|21 days|24 days|27 days|21 days
689|2|running at the same constant rate , 6 identical machines can produce a total of 270 pens per minute . at this rate , how many pens could 10 such machines produce in 4 minutes ?|1500|1545.6|1640.33|1800|1545.6
690|2|a tank with a volume of 45 cubic feet has one inlet pipe and 2 outlet pipes . the inlet pipe fills water into the tank at the rate of 5 cubic inches / min and the 2 outlet pipes empty it out at the rates of 14 cubic inches / min and 6 cubic inches / min respectively . if all 3 pipes are opened when the tank is full , how many minutes does it take to empty the tank ? ( 1 foot = 12 inches )|5184|5276|5368|5460|5276
